kmeans_4,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107
3,-0.17364297181054544,-0.17364297181054544,0.40697571518096587,0.9875944021724773,9.116256020053637,0.40697571518096587,3.310069150138523,2.7294504631470113,0.40697571518096587,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544,-0.17364297181054544
1,-0.3317150133339635,-0.2691162365672367,0.6698654149336652,1.2332544058342065,5.990761440105443,-0.3317150133339635,0.9828592987672993,0.7950629684671189,0.10647642403312409,0.043877647266397285,4.738785904770907,4.738785904770907,3.1112177088360102,-0.2691162365672367,-0.3317150133339635,-0.20651745980050992,-0.20651745980050992,-0.018721129500329513,0.043877647266397285,-0.3317150133339635,-0.0813199062670563,0.5446678614002117,0.4194703078667581,-0.2691162365672367,-0.018721129500329513,-0.20651745980050992,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,0.9202605220005725,-0.3317150133339635,-0.0813199062670563,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,-0.1439186830337831,0.10647642403312409,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,1.1706556290674797,0.7950629684671189,-0.3317150133339635,-0.1439186830337831,-0.3317150133339635,-0.3317150133339635,-0.1439186830337831,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,-0.1439186830337831,-0.1439186830337831,-0.1439186830337831,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,-0.3317150133339635,0.29427275433330446,-0.3317150133339635
1,-0.2886657245620793,-0.15036468339129203,0.3106387871779988,0.4950401754057151,8.239898480969801,-0.2886657245620793,1.8319502400566585,1.601448504772013,1.8780505871135877,0.2184380930641406,2.9844589164798854,2.9844589164798854,1.6475488518289423,-0.2425653775051502,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,0.5872408695195733,0.17233774600721155,-0.2886657245620793,-0.15036468339129203,0.3106387871779988,-0.012063642220504787,-0.15036468339129203,0.44893982834878604,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,0.2645384401210697,-0.2425653775051502,-0.15036468339129203,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2425653775051502,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.012063642220504787,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,0.2645384401210697,0.2184380930641406,-0.1964650304482211,-0.1964650304482211,-0.2886657245620793,-0.2886657245620793,-0.2425653775051502,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2886657245620793,-0.2425653775051502,-0.2886657245620793
1,-0.30716298527034874,-0.05238438508486566,1.1790455158116357,1.136582415780722,7.97314152075785,-0.1797736851776072,2.452938516739051,1.6461396161516881,0.7544145155024974,0.15993111506970356,3.004958817140931,3.004958817140931,1.8584551163062573,-0.30716298527034874,-0.30716298527034874,-0.13731058514669336,-0.1797736851776072,-0.009921285053951819,-0.0948474851157795,-0.30716298527034874,-0.1797736851776072,0.2023942151006174,0.07500491500787587,-0.1797736851776072,-0.05238438508486566,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,0.5845621153788421,-0.30716298527034874,-0.1797736851776072,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.05238438508486566,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,0.8393407155643251,0.5845621153788421,-0.22223678520852105,-0.22223678520852105,-0.30716298527034874,-0.30716298527034874,-0.1797736851776072,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.1797736851776072,-0.1797736851776072,-0.1797736851776072,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.30716298527034874,-0.2646998852394349,-0.30716298527034874
3,-0.2946413518238331,-0.16189766910741143,1.2319109994150161,1.7628857302807026,8.267326183385364,-0.22826951046562227,2.161116778429968,1.9620012543553351,1.7628857302807026,-0.16189766910741143,1.6965138889224918,1.6965138889224918,1.2319109994150161,-0.02915398639098977,-0.2946413518238331,-0.0955258277492006,-0.0955258277492006,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.0955258277492006,-0.22826951046562227,-0.2946413518238331,-0.22826951046562227,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,2.492975985221022,-0.22826951046562227,-0.0955258277492006,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.0955258277492006,-0.2946413518238331,0.7009362685493294,0.43544890311648604,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.02915398639098977,-0.02915398639098977,-0.22826951046562227,-0.0955258277492006,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331,-0.2946413518238331
2,3.687216872869241,-0.3141239526582315,1.2864123775527576,1.2864123775527576,6.088021368185725,-0.3141239526582315,4.487485037974736,3.687216872869241,1.2864123775527576,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,0.486144212447263,1.2864123775527576,0.486144212447263,1.2864123775527576,1.2864123775527576,1.2864123775527576,0.486144212447263,0.486144212447263,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315,-0.3141239526582315
2,9.095794420140004,-0.21582061004541914,1.6465023959916656,2.7638961996139164,2.3914315984064993,0.9015731935768317,0.9015731935768317,0.9015731935768317,0.1566439911619978,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,0.1566439911619978,0.1566439911619978,0.1566439911619978,0.1566439911619978,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,0.5291085923694148,-0.21582061004541914,0.1566439911619978,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914,-0.21582061004541914
3,2.945692778035491,-0.2560026454951837,0.4554852264005217,0.4554852264005217,7.926107881305429,-0.2560026454951837,3.3014367139833434,3.6571806499311963,1.5227170342440797,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,0.099741290452669,0.4554852264005217,0.099741290452669,0.099741290452669,0.4554852264005217,0.4554852264005217,0.099741290452669,0.8112291623483743,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,0.4554852264005217,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837,-0.2560026454951837
3,-0.2943301285692461,-0.2943301285692461,1.1371845876539055,1.4950632667096933,5.789607415379148,1.1371845876539055,4.000214020100209,3.284456661988633,1.4950632667096933,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,0.7793059085981175,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,0.06354855048654177,0.42142722954232964,-0.2943301285692461,0.42142722954232964,0.42142722954232964,0.42142722954232964,0.06354855048654177,0.06354855048654177,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,5.43172873632336,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,0.06354855048654177,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461,-0.2943301285692461
4,-0.2218076766123586,1.0967157343611063,5.0522859672815015,7.689332789228431,2.415239145334571,1.0967157343611063,1.0967157343611063,2.415239145334571,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,1.0967157343611063,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586,-0.2218076766123586
3,-0.22839853685445521,-0.22839853685445521,1.0578458549048453,1.0578458549048453,7.489067813701348,-0.22839853685445521,4.916579030182747,3.630334638423446,1.9153421160777124,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,0.6290977243184118,1.0578458549048453,0.2003495937319783,0.2003495937319783,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521,-0.22839853685445521
1,-0.3100686585561509,0.27610354048109553,1.5656823783630376,1.0967446191332404,6.841232169698255,-0.3100686585561509,3.206964535667328,1.682916818170487,0.9795101793257912,-0.1928342187487016,3.5586678550896758,3.5586678550896758,1.8001512579779362,-0.1928342187487016,-0.3100686585561509,-0.1928342187487016,0.15886910067364626,0.04163466086619697,0.04163466086619697,-0.3100686585561509,-0.1928342187487016,-0.07559977894125232,-0.07559977894125232,-0.1928342187487016,-0.07559977894125232,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,2.151854577400284,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,0.04163466086619697,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.1928342187487016,-0.3100686585561509,-0.1928342187487016,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509,-0.3100686585561509
